fishID,exPlate,exConc,broodID,pop,year,age,dilPlate,dilWell,dilConc,action,subPlate,subWell,volDil,volWater,volExt,volWater
240058,TH-Ext-2023-011,58.81,9105_2021_240058_M,PUNTLEDGE_RIVER_fall,2021,3,P4,A8,29.75,dilute,P8,B6,7.6,2.4,,
223831,TH-Ext-2023-010,54.66,9107_2021_223831_M,CHILLIWACK_RIVER_fall,2021,2,P5,A1,71.97,dilute,P8,C6,3.1,6.9,,
18287,TH-Ext-2023-006,49.78,9107_2018_18287_M,CHILLIWACK_RIVER_fall,2018,3,P5,H7,30.01,dilute,P8,D6,7.5,2.5,,
240430,TH-Ext-2023-011,49.14,9105_2021_240430_M,PUNTLEDGE_RIVER_fall,2021,2,P5,F8,29.27,dilute,P8,E6,7.7,2.3,,
18421,TH-Ext-2023-006,48.22,9107_2018_18421_M,CHILLIWACK_RIVER_fall,2018,2,P5,C10,29.08,dilute,P8,F6,7.8,2.2,,
240055,TH-Ext-2023-011,47.48,9105_2021_240055_M,PUNTLEDGE_RIVER_fall,2021,4,P5,C11,36.46,dilute,P8,G6,6.2,3.8,,
54366,TH-Ext-2023-005,46.18,9105_2017_54366_M,PUNTLEDGE_RIVER_fall,2017,2,P6,B1,32.57,dilute,P8,H6,6.9,3.1,,
16452,TH-Ext-2023-009,37.93,100_2019_16452_M,QUALICUM_RIVER,2019,4,P7,F2,34.13,dilute,P8,A7,6.6,3.4,,
6071,TH-Ext-2023-007,36.78,100_2018_6071_M,QUALICUM_RIVER,2018,3,P7,H3,31.72,dilute,P8,B7,7.1,2.9,,
16481,TH-Ext-2023-009,36.54,100_2019_16481_M,QUALICUM_RIVER,2019,4,P7,E4,29.27,dilute,P8,C7,7.7,2.3,,
25255,TH-Ext-2023-008,34.78,9105_2019_25255_M,PUNTLEDGE_RIVER_fall,2019,4,P7,C7,30.74,dilute,P8,D7,7.4,2.6,,
1052,TH-Ext-2023-005,33.77,9105_2017_1052_M,PUNTLEDGE_RIVER_fall,2017,2,P7,E8,30.75,dilute,P8,E7,7.3,2.7,,
25310,TH-Ext-2023-008,31.67,9105_2019_25310_M,PUNTLEDGE_RIVER_fall,2019,2,P7,H10,29.16,dilute,P8,F7,7.8,2.2,,
74576,TH-Ext-2023-009,25.74,9107_2020_74576_M,CHILLIWACK_RIVER_fall,2020,3,P8,D2,29.27,dilute,P8,G7,7.7,2.3,,
74500,TH-Ext-2023-009,25.3,9107_2020_74500_M,CHILLIWACK_RIVER_fall,2020,2,P8,G2,31.98,dilute,P8,H7,7.1,2.9,,
25247,TH-Ext-2023-008,25.08,9105_2019_25247_M,PUNTLEDGE_RIVER_fall,2019,3,P8,B3,30.37,dilute,P8,A8,7.4,2.6,,
76002,TH-Ext-2023-009,24.93,9107_2020_76002_M,CHILLIWACK_RIVER_fall,2020,3,P8,C3,30.59,dilute,P8,B8,7.4,2.6,,
19351,TH-Ext-2023-007,24.45,9107_2019_19351_M,CHILLIWACK_RIVER_fall,2019,2,P8,G3,35.28,dilute,P8,C8,6.4,3.6,,
16415,TH-Ext-2023-009,22.61,100_2019_16415_M,QUALICUM_RIVER,2019,4,P8,H4,35.88,dilute,P8,D8,6.3,3.7,,
54390,TH-Ext-2023-013,81,9105_2017_54390_M,PUNTLEDGE_RIVER_fall,2017,2,P8,A6,34.08,dilute,P8,E8,6.6,3.4,,
223206,TH-Ext-2023-013,30.32,9107_2021_223206_M,CHILLIWACK_RIVER_fall,2021,3,P8,E12,30.43,dilute,P8,F8,7.4,2.6,,
71533,TH-Ext-2023-010,129.6,100_2020_71533_M,QUALICUM_RIVER,2020,4,P1,A3,9.47,re-dilute,P8,G8,NA,NA,1.5,8.5
219286,TH-Ext-2023-011,123.76,100_2021_219286_M,QUALICUM_RIVER,2021,3,P1,A4,9.94,re-dilute,P8,H8,NA,NA,1.6,8.4
240257,TH-Ext-2023-011,120.2,9105_2021_240257_M,PUNTLEDGE_RIVER_fall,2021,3,P1,A5,14.96,re-dilute,P8,A9,NA,NA,1.7,8.3
223800,TH-Ext-2023-010,119.42,9107_2021_223800_M,CHILLIWACK_RIVER_fall,2021,4,P1,D5,11.26,re-dilute,P8,B9,NA,NA,1.7,8.3
54428,TH-Ext-2023-005,83.39,9105_2017_54428_M,PUNTLEDGE_RIVER_fall,2017,2,P2,H7,14.41,re-dilute,P8,C9,NA,NA,2.4,7.6
15538,TH-Ext-2023-008,72.86,100_2019_15538_M,QUALICUM_RIVER,2019,3,P3,G3,15.26,re-dilute,P8,D9,NA,NA,2.7,7.3
18447,TH-Ext-2023-006,71.89,9107_2018_18447_M,CHILLIWACK_RIVER_fall,2018,2,P3,D5,5.73,re-dilute,P8,E9,NA,NA,2.8,7.2
93813,TH-Ext-2023-009,70.61,9105_2020_93813_M,PUNTLEDGE_RIVER_fall,2020,3,P3,B7,13.82,re-dilute,P8,F9,NA,NA,2.8,7.2
219665,TH-Ext-2023-011,70.11,100_2021_219665_M,QUALICUM_RIVER,2021,4,P3,F7,14.93,re-dilute,P8,G9,NA,NA,2.9,7.1
1098,TH-Ext-2023-006,68.28,9105_2018_1098_M,PUNTLEDGE_RIVER_fall,2018,3,P3,E8,16.06,re-dilute,P8,H9,NA,NA,2.9,7.1
93895,TH-Ext-2023-009,66.94,9105_2020_93895_M,PUNTLEDGE_RIVER_fall,2020,3,P3,H9,15.32,re-dilute,P8,A10,NA,NA,3,7
18276,TH-Ext-2023-004,66.16,9107_2017_18276_M,CHILLIWACK_RIVER_fall,2017,3,P3,F10,13.6,re-dilute,P8,B10,NA,NA,3,7
15652,TH-Ext-2023-008,62.14,100_2019_15652_M,QUALICUM_RIVER,2019,4,P4,H2,13.26,re-dilute,P8,C10,NA,NA,3.2,6.8
6001,TH-Ext-2023-005,60.4,100_2017_6001_M,QUALICUM_RIVER,2017,2,P4,E5,7,re-dilute,P8,D10,NA,NA,3.3,6.7
93698,TH-Ext-2023-009,59.06,9105_2020_93698_M,PUNTLEDGE_RIVER_fall,2020,4,P4,C7,13.64,re-dilute,P8,E10,NA,NA,3.4,6.6
5662,TH-Ext-2023-004,58.49,100_2016_5662_M,QUALICUM_RIVER,2016,2,P4,D8,15.07,re-dilute,P8,F10,NA,NA,3.4,6.6
25550,TH-Ext-2023-008,54.65,9105_2019_25550_M,PUNTLEDGE_RIVER_fall,2019,3,P5,B1,8.07,re-dilute,P8,G10,NA,NA,3.7,6.3
18494-1,TH-Ext-2023-004,53.76,9107_2017_18494_M,CHILLIWACK_RIVER_fall,2017,2,P5,B3,-3.09,re-dilute,P8,H10,NA,NA,3.7,6.3
18494-2,TH-Ext-2023-006,39.1,9107_2018_18494_M,CHILLIWACK_RIVER_fall,2018,4,P5,C3,-3.05,re-dilute,P8,A11,NA,NA,5.1,4.9
1166,TH-Ext-2023-006,51.39,9105_2018_1166_M,PUNTLEDGE_RIVER_fall,2018,3,P5,B6,15.71,re-dilute,P8,B11,NA,NA,3.9,6.1
18386,TH-Ext-2023-004,46.39,9107_2017_18386_M,CHILLIWACK_RIVER_fall,2017,4,P5,G12,12.58,re-dilute,P8,C11,NA,NA,4.3,5.7
6250,TH-Ext-2023-005,42.17,100_2017_6250_M,QUALICUM_RIVER,2017,3,P6,A7,14.88,re-dilute,P8,D11,NA,NA,4.7,5.3
25391,TH-Ext-2023-008,39.88,9105_2019_25391_M,PUNTLEDGE_RIVER_fall,2019,3,P6,A11,13.97,re-dilute,P8,E11,NA,NA,5,5
7455,TH-Ext-2023-004,36.62,100_2016_7455_M,QUALICUM_RIVER,2016,2,P7,C4,16.03,re-dilute,P8,F11,NA,NA,5.5,4.5
25286,TH-Ext-2023-008,28.05,9105_2019_25286_M,PUNTLEDGE_RIVER_fall,2019,3,P8,A1,12.09,re-dilute,P8,G11,NA,NA,7.1,2.9
19484,TH-Ext-2023-007,27.93,9107_2019_19484_M,CHILLIWACK_RIVER_fall,2019,2,P8,B1,12.52,re-dilute,P8,H11,NA,NA,7.2,2.8
16456,TH-Ext-2023-009,27,100_2019_16456_M,QUALICUM_RIVER,2019,2,P8,D1,16.22,re-dilute,P8,A12,NA,NA,7.4,2.6
19495,TH-Ext-2023-007,26.86,9107_2019_19495_M,CHILLIWACK_RIVER_fall,2019,3,P8,E1,12.53,re-dilute,P8,B12,NA,NA,7.4,2.6
7405,TH-Ext-2023-004,26.7,100_2016_7405_M,QUALICUM_RIVER,2016,2,P8,F1,14.27,re-dilute,P8,C12,NA,NA,7.5,2.5
74583,TH-Ext-2023-009,26.52,9107_2020_74583_M,CHILLIWACK_RIVER_fall,2020,4,P8,G1,15.48,re-dilute,P8,D12,NA,NA,7.5,2.5
6412,TH-Ext-2023-005,26.51,100_2017_6412_M,QUALICUM_RIVER,2017,2,P8,H1,12.49,re-dilute,P8,E12,NA,NA,7.5,2.5
16312,TH-Ext-2023-008,22.35,100_2019_16312_M,QUALICUM_RIVER,2019,4,P8,A5,-3.06,re-dilute,P8,F12,NA,NA,8.9,1.1
19744-R,TH-Ext-2023-013,77.24,9107_2019_19744_M,CHILLIWACK_RIVER_fall,2019,4,P8,B6,9.34,re-dilute,P8,G12,NA,NA,2.6,7.4
6240,TH-Ext-2023-005,35.65,100_2017_6240_M,QUALICUM_RIVER,2017,3,P7,A6,15.82,re-dilute,P8,H12,NA,NA,5.6,4.4
